StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,טופס הסכמה מדעת,Time luck_First Click,Time luck_Last Click,Time luck_Page Submit,Time luck_Click Count,חלוקה מזל,Time merit_First Click,Time merit_Last Click,Time merit_Page Submit,Time merit_Click Count,חלוקה מריט,Time inheritance_First Click,Time inheritance_Last Click,Time inheritance_Page Submit,Time inheritance_Click Count,חלוקה ירושה,SC0,surveyID,userID
12/12/2021 8:44,12/12/2021 8:47,IP Address,46.19.86.122,100,129,True,12/12/2021 8:47,R_w4CjFKuDN4RpHNv,,,,,32.08210754,34.81219482,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,3.92,107.91,113.466,12,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,f09cbd79cccb844faf7a809573a913c9
12/12/2021 8:54,12/12/2021 8:56,IP Address,213.137.71.126,100,141,True,12/12/2021 8:56,R_2tM4NjhazbDr3oW,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,12.259,109.363,110.384,10,"אני מחלק מחדש: עובד א' מקבל 8 ש""ח, עובד ב' מקבל 4 ש""ח",,,,,,8,8d0d2944744db0a8ceb296e08bbcae45,849ee218bddf12c51a0f04feeb091de4
12/12/2021 8:55,12/12/2021 8:57,IP Address,5.29.54.207,100,113,True,12/12/2021 8:57,R_rfiRWduw1vxeIA9,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,87.177,87.177,90.63,1,"אני מחלק מחדש: עובד א' מקבל 8 ש""ח, עובד ב' מקבל 4 ש""ח",,,,,,8,8d0d2944744db0a8ceb296e08bbcae45,3756dfc8c8907e0429bc1c59a8fcb00a
12/12/2021 8:55,12/12/2021 8:58,IP Address,147.161.14.107,100,153,True,12/12/2021 8:58,R_1E6WiwYdD0y2Sem,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,8.84,133.591,134.771,11,"אני מחלק מחדש: משתתף א' מקבל 6 ש""ח, משתתף ב' מקבל 6 ש""ח",6,8d0d2944744db0a8ceb296e08bbcae45,9dc426346c585e778eeea5eee33f4b65
12/12/2021 9:13,12/12/2021 9:14,IP Address,46.116.130.179,100,63,True,12/12/2021 9:14,R_3huwN1bBqrp8JKZ,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,9.6,52.201,55.112,6,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,5f6371c9126149517d9ba475def53139
12/12/2021 9:19,12/12/2021 9:19,IP Address,79.179.116.135,100,30,True,12/12/2021 9:19,R_p6LzbPp9ig7rFxT,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,15.807,15.807,17.477,1,"אני לא מחלק מחדש:   עובד א' מקבל 12 ש""ח , עובד ב' מקבל 0 ש""ח",,,,,,12,8d0d2944744db0a8ceb296e08bbcae45,0dc79e354ff49f56ece9be4630da73e7
12/12/2021 9:23,12/12/2021 9:25,IP Address,84.109.116.200,100,83,True,12/12/2021 9:25,R_7NAe1Hby17ZEq4x,,,,,31.32879639,34.94059753,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,38.563,38.563,41.109,1,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,dbbf603ff0e99629dda5d75b6f75f966
12/12/2021 9:23,12/12/2021 9:25,IP Address,176.228.26.217,100,131,True,12/12/2021 9:25,R_1N9zZC8nhYINeZR,,,,,32.14709473,34.85029602,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,1.487,69.29,70.901,10,"אני מחלק מחדש: עובד א' מקבל 10 ש""ח, עובד ב' מקבל 2 ש""ח",,,,,,10,8d0d2944744db0a8ceb296e08bbcae45,49f973235071596a361deef7a2fd6f8d
12/12/2021 9:29,12/12/2021 9:31,IP Address,81.5.58.55,100,138,True,12/12/2021 9:31,R_3dNcU823KyH6tja,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,120.522,120.522,122.396,1,"אני מחלק מחדש: משתתף א' מקבל 6 ש""ח, משתתף ב' מקבל 6 ש""ח",6,8d0d2944744db0a8ceb296e08bbcae45,127acb1cbf6312a007ccaa35c6e32d71
12/12/2021 9:32,12/12/2021 9:33,IP Address,46.210.51.163,100,58,True,12/12/2021 9:33,R_3hhDW7whhNBZt51,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,45.1,45.1,48.607,1,"אני לא מחלק מחדש:   עובד א' מקבל 12 ש""ח , עובד ב' מקבל 0 ש""ח",,,,,,12,8d0d2944744db0a8ceb296e08bbcae45,63ceb46495fb714da7b8558af769ee85
12/12/2021 9:31,12/12/2021 9:33,IP Address,2.55.162.159,100,134,True,12/12/2021 9:33,R_31BHKnPcirNK5Ba,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,2.716,100.939,102.051,27,"אני לא מחלק מחדש:   עובד א' מקבל 12 ש""ח , עובד ב' מקבל 0 ש""ח",,,,,,,,,,,12,8d0d2944744db0a8ceb296e08bbcae45,f1ea154c843f7cf3677db7ce922a2d17
12/12/2021 9:34,12/12/2021 9:36,IP Address,46.19.85.205,100,155,True,12/12/2021 9:36,R_XRqqcDFxAtWMTU5,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,23.293,122.825,123.862,13,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,f4184f52b86318e43f48f412954f1a8e
12/12/2021 9:35,12/12/2021 9:37,IP Address,5.29.25.20,100,121,True,12/12/2021 9:37,R_2zIPCThbWaNjrzW,,,,,32.08210754,34.81219482,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,27.582,108.318,110.735,39,"אני לא מחלק מחדש: משתתף א' מקבל  12 ש""ח, משתתף ב' מקבל 0 ש""ח",12,8d0d2944744db0a8ceb296e08bbcae45,454c2ed74922e07eece878168d7af5e2
12/12/2021 9:35,12/12/2021 9:38,IP Address,2.55.180.80,100,162,True,12/12/2021 9:38,R_2qjSbBdGg2D4HL0,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,40.874,98.767,130.381,4,"אני מחלק מחדש: עובד א' מקבל 10 ש""ח, עובד ב' מקבל 2 ש""ח",,,,,,10,8d0d2944744db0a8ceb296e08bbcae45,9093144a521a9beb05a0b56700ac3825
12/12/2021 9:43,12/12/2021 9:47,IP Address,5.29.51.93,100,241,True,12/12/2021 9:47,R_1luA0DPrpExrFZv,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,6.476,113.228,121.224,12,"אני מחלק מחדש: משתתף א' מקבל 6 ש""ח, משתתף ב' מקבל 6 ש""ח",6,8d0d2944744db0a8ceb296e08bbcae45,7a6f5b673d750b459b8d4ef84f7cb856
12/12/2021 9:56,12/12/2021 10:00,IP Address,188.64.206.187,100,274,True,12/12/2021 10:00,R_2QzinMMZosmPjzt,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,141.208,224.037,225.152,10,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,5f182df0b6904bf4034a57768f74a85e
12/12/2021 10:10,12/12/2021 10:11,IP Address,81.5.62.181,100,79,True,12/12/2021 10:12,R_1FadAn6QGNutxnA,,,,,32.33479309,34.85960388,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,69.359,69.359,70.974,1,"אני מחלק מחדש: עובד א' מקבל 8 ש""ח, עובד ב' מקבל 4 ש""ח",,,,,,8,8d0d2944744db0a8ceb296e08bbcae45,31dad1573ffde0c4117bf4f1e51e0852
12/12/2021 10:10,12/12/2021 10:13,IP Address,147.236.152.5,100,160,True,12/12/2021 10:13,R_1hSTx0ZCgtsE7VX,,,,,32.08210754,34.81219482,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,125.89,125.89,128.179,1,"אני לא מחלק מחדש: משתתף א' מקבל  12 ש""ח, משתתף ב' מקבל 0 ש""ח",12,8d0d2944744db0a8ceb296e08bbcae45,1284c5ea3765bccfdc002160ac1ee0a3
12/12/2021 10:12,12/12/2021 10:15,IP Address,217.132.175.125,100,195,True,12/12/2021 10:15,R_tMt2va5sSBeF1wR,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,1.14,189.456,190.219,12,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,14bfdd4679f8af72fdabeee2e82af5fd
12/12/2021 10:13,12/12/2021 10:15,IP Address,5.29.86.114,100,144,True,12/12/2021 10:15,R_3qle4XuOVpGejo5,,,,,32.79190063,35.52980042,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,15.35,120.405,122.408,10,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב' מקבל 6 ש""ח",,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,f9685e5779956fd390a9e922b9339cd6
12/12/2021 10:13,12/12/2021 10:15,IP Address,85.250.230.125,100,139,True,12/12/2021 10:15,R_VW0ozsDms6qkBrj,,,,,32.08210754,34.81219482,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,86.136,104.919,107.76,2,"אני מחלק מחדש: עובד א' מקבל 6 ש""ח, עובד ב'  מקבל 6 ש""ח",,,,,,,,,,,6,8d0d2944744db0a8ceb296e08bbcae45,039ba0253cb80bae744b02feaf12b675
12/12/2021 10:12,12/12/2021 10:16,IP Address,109.66.0.206,100,183,True,12/12/2021 10:16,R_2tajKD0BqQn8RTL,,,,,32.06660461,34.76519775,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,,,,,,106.116,122.892,124.52,4,"אני לא מחלק מחדש: משתתף א' מקבל  12 ש""ח, משתתף ב' מקבל 0 ש""ח",12,8d0d2944744db0a8ceb296e08bbcae45,d29b88848dc9d501ab60316ac8977b58
12/12/2021 10:23,12/12/2021 10:24,IP Address,109.66.162.128,100,94,True,12/12/2021 10:24,R_DIXh5qUbpC1tJvj,,,,,32.08210754,34.81219482,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,50.728,54.383,55.038,3,"אני לא מחלק מחדש:   עובד א' מקבל 12 ש""ח , עובד ב' מקבל 0 ש""ח",,,,,,,,,,,12,8d0d2944744db0a8ceb296e08bbcae45,9c1cdecfc3c6dde66f2417ed98c19bfa
12/12/2021 10:21,12/12/2021 10:25,IP Address,212.76.106.131,100,236,True,12/12/2021 10:25,R_3EQqaQqyweUwZIt,,,,,32.06289673,34.87030029,anonymous,HE,אני מאשר/ת שקראתי את טופס ההסכמה. אני מסכימ/ה למלא שאלון זה ומוכנ/ה שייעשה שימוש בתשובותיי לשאלון לצרכי מחקר בלבד,,,,,,171.86,171.86,202.582,1,"אני מחלק מחדש: עובד א' מקבל 8 ש""ח, עובד ב' מקבל 4 ש""ח",,,,,,8,8d0d2944744db0a8ceb296e08bbcae45,4a0d558ac695d3d4ee123c7dc636bc00
